segment,step_in_segment,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,error_mag
3,3,0.047887895015192514,-0.18161080809212965,0.5736088253309789,0.0478888334668064,-0.1816106298144702,0.5736087351773606,9.38451613884117e-07,1.7827765944056218e-07,-9.015361834840974e-08,9.59480083356929e-07
3,4,0.044554885695340156,-0.17296229876459665,0.5698545830258857,0.04455578456250863,-0.1729621397211523,0.5698544920976434,8.988671684750926e-07,1.5904344435879736e-07,-9.092824226897278e-08,9.173466896425066e-07
3,5,0.0412218763754878,-0.16431378943706368,0.5661003407207923,0.04122271806545987,-0.1643136453839506,0.5661002498481651,8.416899720739557e-07,1.4405311307696955e-07,-9.087262720086642e-08,8.587497556630861e-07
3,6,0.03788886705563544,-0.15566528010953068,0.562346098415699,0.03788966048846851,-0.15566515275615528,0.562346007412956,7.934328330669316e-07,1.2735337540092928e-07,-9.100274300788413e-08,8.087249483289026e-07
3,7,0.03183887431496675,-0.14859332597606706,0.5660046572264936,0.0318395817251282,-0.14859326857706764,0.566004568557053,7.074101614490402e-07,5.739899941459292e-08,-8.866944067875693e-08,7.15252438909115e-07
3,8,0.025788881574298067,-0.1415213718426034,0.5696632160372883,0.025789750235797805,-0.14152120378108565,0.5696631290568848,8.686614997380215e-07,1.6806151775794476e-07,-8.698040354637726e-08,8.890349067833633e-07
3,9,0.01973888883362938,-0.1344494177091398,0.5733217748480829,0.01973961837652436,-0.1344493228878433,0.5733216866009255,7.295428949803673e-07,9.482129648130666e-08,-8.824715735933353e-08,7.409530853331633e-07
3,10,0.015970979835316493,-0.12899795214390106,0.5808107257072787,0.015971795198669352,-0.12899782336839008,0.5808106344083805,8.153633528594495e-07,1.2877551097689732e-07,-9.129889810832736e-08,8.305034727256466e-07
3,11,0.012203070837003609,-0.12354648657866231,0.5882996765664744,0.012203571521573042,-0.12354641102524472,0.5882995435217883,5.00684569432891e-07,7.555341759168943e-08,-1.3304468615693565e-07,5.235401087716023e-07
3,12,0.008435161838690723,-0.11809502101342358,0.5957886274256702,0.008435903923600623,-0.11809486296216913,0.5957884678922514,7.420849099000482e-07,1.5805125444523505e-07,-1.5953341880869942e-07,7.753200140908701e-07
3,13,0.013623911846297194,-0.10964667596060676,0.5970933646509802,0.013624535533318827,-0.10964649617864415,0.5970931909781735,6.236870216322354e-07,1.7978196260870494e-07,-1.7367280669144947e-07,6.719146514372282e-07
3,14,0.018812661853903664,-0.10119833090778994,0.5983981018762901,0.018812879961594295,-0.10119819158342261,0.5983979289332253,2.1810769063046465e-07,1.3932436733476994e-07,-1.7294306475790222e-07,3.112740716687536e-07
3,15,0.024001411861510138,-0.09274998585497313,0.5997028391016,0.024001859112268997,-0.09274929234793557,0.5997024091321318,4.4725075885876375e-07,6.935070375607699e-07,-4.2996946825191174e-07,9.305154464461549e-07
3,16,0.021496192125861416,-0.0830689264078978,0.599733856166414,0.02149647827094983,-0.08306774235525914,0.5997332153459697,2.861450884156236e-07,1.184052638658617e-06,-6.408204442642784e-07,1.3764121855483138e-06
3,17,0.01899097239021269,-0.07338786696082247,0.599764873231228,0.019045280501003046,-0.07360831886017377,0.6021469644764734,5.4308110790355496e-05,-0.00022045189935129827,0.0023820912452454657,0.002392886773648161
3,18,0.01648575265456397,-0.06370680751374715,0.5997958902960419,0.01648588905025156,-0.06370676796029624,0.5997957953431583,1.3639568759160614e-07,3.955345090345119e-08,-9.495288355587661e-08,1.7083415691112424e-07
3,19,0.013980532918915246,-0.05402574806667182,0.5998269073608558,0.013980689440760724,-0.054025682001389234,0.5998268030560125,1.5652184547770842e-07,6.606528258484845e-08,-1.0430484320700373e-07,1.9935699132762099e-07
3,20,0.011475313183266524,-0.04434468861959649,0.5998579244256698,0.011475564324109313,-0.04434460027793099,0.5998578205917068,2.511408427885442e-07,8.834166550369948e-08,-1.0383396298330183e-07,2.857577026946527e-07
3,21,0.008970093447617802,-0.034663629172521165,0.5998889414904837,0.00897058338362441,-0.034663493469947994,0.5998888520639413,4.899360066083769e-07,1.3570257317158108e-07,-8.942654239341152e-08,5.161875486886453e-07
3,22,0.003868333318697934,-0.026449805864374926,0.6024394610943129,0.0038686530503362097,-0.026449828650912954,0.6024394199711156,3.197316382754986e-07,-2.278653802798014e-08,-4.11231972918813e-08,3.2316971421397436e-07
3,23,-0.001233426810221934,-0.01823598255622869,0.604989980698142,-0.0012327176719606316,-0.018235935915515516,0.6049899590130672,7.091382613023597e-07,4.664071317356244e-08,-2.1685074846899965e-08,7.110011759760936e-07
3,24,-0.006335186939141802,-0.01002215924808245,0.6075405003019713,-0.006334562130462814,-0.010022164751156564,0.6075404977409634,6.248086789877733e-07,-5.503074114454609e-09,-2.5610078502324995e-09,6.24838161386102e-07
3,25,-0.004223457959427869,-0.006681439498721633,0.6050270002013142,-0.004222545378585534,-0.006681376567634936,0.6050270035770571,9.125808423347814e-07,6.293108669765124e-08,3.375742907429924e-09,9.147543446792606e-07
3,26,-0.0021117289797139343,-0.003340719749360817,0.6025135001006571,-0.0021110776195656963,-0.003340714508630869,0.6025135005786494,6.513601482380053e-07,5.240729948098599e-09,4.779923123976459e-10,6.513814062741398e-07
3,27,0.0,0.0,0.6,1.0147594846181526e-06,1.0423217566996447e-07,0.600000003951148,1.0147594846181526e-06,1.0423217566996447e-07,3.951148075387323e-09,1.0201062540924384e-06
