timestamp,cycle,target_x,target_y,target_z,current_x,current_y,current_z,error_mm,cpu_percent,mem_percent,collisions,latency_ms,disturbances
2026-07-22T11:06:11.997577,54,0.25,0.0,0.6,0.24957102056442632,8.93083674533299e-06,0.6000230507535264,0.6154698779001618,6.5,26.4,0,8.217818732183249,55
2026-07-22T11:06:13.281311,55,0.25,0.0,0.6,0.24957105797601642,8.920679423041493e-06,0.6000230190407309,0.2802362219287649,7.1,26.4,0,8.239917706112653,56
2026-07-22T11:06:14.561425,56,0.25,0.0,0.6,0.2495710184224341,8.930393874597721e-06,0.6000230526300527,0.4110869175534565,9.6,26.4,0,8.20484546809564,57
2026-07-22T11:06:15.839065,57,0.25,0.0,0.6,0.2495709969541247,9.003633765038128e-06,0.6000230676221339,0.3140187831326041,7.6,26.4,0,8.21913700185817,58
2026-07-22T11:06:17.107310,58,0.25,0.0,0.6,0.2495710217534803,8.9307879500197e-06,0.6000230496999507,0.3601781706805842,7.6,26.4,0,8.214977045794518,59
2026-07-22T11:06:18.381869,59,0.25,0.0,0.6,0.24957096661254355,9.067804639234826e-06,0.6000230916743924,0.4236595200604771,5.7,26.4,0,8.160485909425118,60
2026-07-22T11:06:19.655450,60,0.25,0.0,0.6,0.2495709797923728,9.03743930335484e-06,0.6000230814214632,0.39832012436890757,8.0,26.4,0,8.196468187062496,61
2026-07-22T11:06:20.931876,61,0.25,0.0,0.6,0.24957097298811196,9.051411447936342e-06,0.6000230868352994,0.5175320178375947,4.4,26.4,0,8.261313743943406,62
2026-07-22T11:06:22.218373,62,0.25,0.0,0.6,0.24957101819518515,8.930545888252359e-06,0.6000230528421426,0.44361784941732435,9.0,26.4,0,8.324469607113281,63
2026-07-22T11:06:23.484438,63,0.25,0.0,0.6,0.24957099641399155,9.003622570496825e-06,0.6000230681240359,0.5469075205379506,8.0,26.4,0,8.322980960107573,64
2026-07-22T11:06:24.763432,64,0.25,0.0,0.6,0.24957097316160667,9.051504824378911e-06,0.6000230866515798,0.5077616362351963,5.6,26.4,0,8.361207629871922,65
2026-07-22T11:06:26.057816,65,0.25,0.0,0.6,0.24957101870001575,8.93096667759077e-06,0.6000230522892628,0.5433337824745912,5.0,26.4,0,8.395970100903218,66
2026-07-22T11:06:27.336287,66,0.25,0.0,0.6,0.2495710548432147,8.924969983987674e-06,0.6000230210471107,0.3725107313596525,7.3,26.4,0,8.373355131336538,67
2026-07-22T11:06:28.618490,67,0.25,0.0,0.6,0.24957095880699273,9.085328653440736e-06,0.600023097776425,0.3971688543347617,6.6,26.4,0,8.32300654728674,68
2026-07-22T11:06:29.893373,68,0.25,0.0,0.6,0.2495709862639246,9.025158901298111e-06,0.6000230761361607,0.41066307461038015,7.2,26.4,0,8.27790243932982,69
2026-07-22T11:06:31.176699,69,0.25,0.0,0.6,0.24957099114878098,9.013543729766327e-06,0.6000230723682521,0.5463292126357869,6.3,26.4,0,8.266877590490413,70
2026-07-22T11:06:32.454275,70,0.25,0.0,0.6,0.24957101812234436,8.930078194493167e-06,0.6000230529572692,0.4221361414594916,5.9,26.4,0,8.225114523176456,71
2026-07-22T11:06:33.728840,71,0.25,0.0,0.6,0.2495709796697045,9.037482087715737e-06,0.6000230814631093,0.3144014337018723,7.1,26.4,0,8.245442000252872,72
2026-07-22T11:06:35.013398,72,0.25,0.0,0.6,0.24957097951482066,9.037402217371956e-06,0.6000230816567121,0.42373995479165827,5.5,26.4,0,8.263968423638305,73
2026-07-22T11:06:36.296002,73,0.25,0.0,0.6,0.24957104947953523,8.923447737729405e-06,0.6000230260355378,0.5091050692379595,8.6,26.4,0,8.364701570558438,74
2026-07-22T11:06:37.567164,74,0.25,0.0,0.6,0.24957105375369662,8.925161242856302e-06,0.6000230219442231,0.41176221548838604,6.7,26.4,0,8.351427222965938,75
2026-07-22T11:06:38.843309,75,0.25,0.0,0.6,0.24957096674704327,9.068162555090972e-06,0.6000230914150736,0.5190713802510977,9.0,26.4,0,8.394370616904272,76
2026-07-22T11:06:40.126661,76,0.25,0.0,0.6,0.2495709800181115,9.037903966905789e-06,0.6000230810945238,0.6319776262249888,6.3,26.4,0,8.35495207631147,77
2026-07-22T11:06:41.417020,77,0.25,0.0,0.6,0.24957105328532764,8.924760727829176e-06,0.6000230224106724,0.6152728055838165,6.1,26.4,0,8.39776065182613,78
2026-07-22T11:06:42.705698,78,0.25,0.0,0.6,0.2495709499146821,9.100989997854692e-06,0.6000231044116728,0.3993011111209833,6.8,26.4,0,8.425253519081307,79
2026-07-22T11:06:43.979938,79,0.25,0.0,0.6,0.249570973228534,9.051573092427587e-06,0.6000230865225075,0.29916922864834,8.1,26.4,0,8.381895879599266,80
2026-07-22T11:06:45.265839,80,0.25,0.0,0.6,0.2495709792705986,9.03722637272738e-06,0.6000230818663108,0.5188792192471083,5.1,26.4,0,8.426813643411057,81
2026-07-22T11:06:46.550484,81,0.25,0.0,0.6,0.24957104959121973,8.92307521283846e-06,0.6000230259033238,0.41207779113569504,10.7,26.4,0,8.386192588728399,82
2026-07-22T11:06:47.827981,82,0.25,0.0,0.6,0.24957098551096618,9.024999846941117e-06,0.6000230768379086,0.45813367008656386,7.3,26.4,0,8.34489755715854,83
2026-07-22T11:06:49.110651,83,0.25,0.0,0.6,0.2495709791981711,9.037306642426249e-06,0.6000230818940113,0.607882853280651,6.5,26.4,0,8.386587569327855,84
2026-07-22T11:06:50.393292,84,0.25,0.0,0.6,0.24957097281489934,9.051277103304768e-06,0.6000230869384297,0.4471740910296143,5.6,26.4,0,8.415575892965453,85
2026-07-22T11:06:51.670720,85,0.25,0.0,0.6,0.24957105375390953,8.924330202025888e-06,0.6000230220455957,0.4124071440087937,7.4,26.4,0,8.41583483019274,86
2026-07-22T11:06:52.937314,86,0.25,0.0,0.6,0.2495710517537423,8.924547769773957e-06,0.600023023749083,0.36111361216400434,6.1,26.4,0,8.38407695718492,87
2026-07-22T11:06:54.213131,87,0.25,0.0,0.6,0.24957096619570887,9.067800020853287e-06,0.6000230919781921,0.41278763660627554,7.5,26.4,0,8.371400399923239,88
2026-07-22T11:06:55.505671,88,0.25,0.0,0.6,0.24957104907039462,8.921778723327676e-06,0.6000230266062803,0.5105087941029666,7.4,26.4,0,8.385519486413612,89
2026-07-22T11:06:56.796423,89,0.25,0.0,0.6,0.2495710493706856,8.923402165542617e-06,0.6000230260494364,0.316747104515373,7.3,26.4,0,8.384348439268017,90
2026-07-22T11:06:58.074761,90,0.25,0.0,0.6,0.24957104839336025,8.922490152554858e-06,0.6000230270239156,0.5487777552557725,4.9,26.4,0,8.378926912517436,91
2026-07-22T11:06:59.363909,91,0.25,0.0,0.6,0.24957104795863302,8.921793445177594e-06,0.6000230275670472,0.41339953134320606,5.5,26.4,0,8.406977605813278,92
2026-07-22T11:07:00.643192,92,0.25,0.0,0.6,0.24957104655777929,8.922391802148771e-06,0.6000230286388302,0.6091401360412737,7.8,26.4,0,8.39807768127951,93
2026-07-22T11:07:01.924114,93,0.25,0.0,0.6,0.24957104830005714,8.921694318874567e-06,0.6000230272791064,0.5204136481566486,5.8,26.4,0,8.417679237973744,94
2026-07-22T11:07:03.205040,94,0.25,0.0,0.6,0.2495710531053895,8.923658366070358e-06,0.6000230227567998,0.5105396062848299,8.5,26.4,0,8.438035303364563,95
2026-07-22T11:07:04.493208,95,0.25,0.0,0.6,0.24957147380813666,8.761342724082876e-06,0.6000226276237496,0.5391442195067577,6.1,26.4,0,8.445592322689004,96
2026-07-22T11:07:05.768081,96,0.25,0.0,0.6,0.24957152290533838,8.712130172423293e-06,0.6000225830333961,0.3614187799221481,5.7,26.4,0,8.445754645555125,97
2026-07-22T11:07:07.048945,97,0.25,0.0,0.6,0.2495714852349462,8.707448274430723e-06,0.6000226168240276,0.5107984496338916,10.6,26.4,0,8.410231401786517,98
2026-07-22T11:07:08.327380,98,0.25,0.0,0.6,0.24957151427196916,8.711776670243537e-06,0.6000225907199296,0.3174543750569403,6.2,26.4,0,8.42321224033058,99
2026-07-22T11:07:09.613606,99,0.25,0.0,0.6,0.24957151724481536,8.71634568069993e-06,0.6000225873375452,0.520603381541124,5.4,26.4,0,8.450870764732338,100
2026-07-22T11:07:10.885001,100,0.25,0.0,0.6,0.24957151670091332,8.717682697659534e-06,0.6000225876126736,0.5009364069662273,8.3,26.4,0,8.418227305887562,101
2026-07-22T11:07:12.171260,101,0.25,0.0,0.6,0.2495715182414476,8.717654422554827e-06,0.6000225862660128,0.30130998885058546,6.7,26.6,0,8.403325425870731,102
2026-07-22T11:07:13.466946,102,0.25,0.0,0.6,0.24957148446174726,8.710293149530476e-06,0.6000226169832641,0.4254699292808586,7.9,26.5,0,8.534662464805717,103
2026-07-22T11:07:14.756491,103,0.25,0.0,0.6,0.24957147877896602,8.704220196329301e-06,0.600022622992768,0.41299727533933517,6.7,26.5,0,8.596451919143549,104
2026-07-22T11:07:16.040630,104,0.25,0.0,0.6,0.24957151274781014,8.711595399623605e-06,0.6000225920963002,0.3748663334622233,9.2,26.5,0,8.587482566210817,106
2026-07-22T11:07:17.325738,105,0.25,0.0,0.6,0.2500008133101024,-2.5774267974680117e-06,0.5999984453432328,0.40019013852696556,5.6,26.5,0,8.640251642825614,107
2026-07-22T11:07:18.615098,106,0.25,0.0,0.6,0.24957147749049513,8.704269396004113e-06,0.600022624090781,0.4480194514673371,7.3,26.4,0,8.731963604939395,108
2026-07-22T11:07:19.889012,107,0.25,0.0,0.6,0.2495715203349823,8.710585471458794e-06,0.6000225855026458,0.5107580684040991,5.7,26.4,0,8.78255141065063,109
2026-07-22T11:07:21.160182,108,0.25,0.0,0.6,0.249571523073041,8.716011330644049e-06,0.6000225822324574,0.29955059859181643,6.7,26.4,0,8.750461840669567,110
2026-07-22T11:07:22.441587,109,0.25,0.0,0.6,0.2495714862842807,8.707379648967804e-06,0.6000226158840107,0.5113664482456213,4.4,26.4,0,8.740563250586044,111
2026-07-22T11:07:23.707425,110,0.25,0.0,0.6,0.249571513285424,8.71348276835469e-06,0.6000225912503923,0.36104064206060105,9.3,26.4,0,8.734567209171018,112
2026-07-22T11:07:24.983654,111,0.25,0.0,0.6,0.2495715145336291,8.717207480207451e-06,0.6000225894984252,0.4585642605340232,8.5,26.4,0,8.684233015588106,113
2026-07-22T11:07:26.253481,112,0.25,0.0,0.6,0.24957151756206,8.717028731628352e-06,0.6000225868684775,0.3168421796564959,5.8,26.4,0,8.704666962993459,114
2026-07-22T11:07:27.534920,113,0.25,0.0,0.6,0.24957151961661422,8.71793610630308e-06,0.6000225849102466,0.42513693100359096,8.7,26.4,0,8.773837947265145,115
2026-07-22T11:07:28.818896,114,0.25,0.0,0.6,0.2499993414648254,1.7839306485097607e-06,0.6000003962897048,0.5108098869725143,9.7,26.4,0,8.744003783134747,116
2026-07-22T11:07:30.093071,115,0.25,0.0,0.6,0.24999919016048702,-1.8498413670447529e-06,0.5999999845527758,0.511024667375923,8.7,26.4,0,8.728881222493058,117
2026-07-22T11:07:31.371797,116,0.25,0.0,0.6,0.24957151748434156,8.719192174410563e-06,0.6000225865570117,0.5010671024398469,16.4,26.3,0,8.681873095227498,118
2026-07-22T11:07:32.656613,117,0.25,0.0,0.6,0.24957148690413192,8.707961969065835e-06,0.6000226152158291,0.30069712269472365,8.6,26.3,0,8.699027530707463,119
2026-07-22T11:07:33.941253,118,0.25,0.0,0.6,0.24957151170519656,8.714438829210246e-06,0.600022592447086,0.41274195505346783,6.6,26.4,0,8.642574699539004,120
2026-07-22T11:07:35.240574,119,0.25,0.0,0.6,0.24957148424902767,8.707984561256465e-06,0.600022617516669,0.601130340968229,6.0,26.3,0,8.736239385449382,121
2026-07-22T11:07:36.520249,120,0.25,0.0,0.6,0.2495715138896489,8.711634795908122e-06,0.6000225910052213,0.1414344486851537,11.0,26.3,0,8.722383635299272,122
2026-07-22T11:07:37.803916,121,0.25,0.0,0.6,0.24957152288457152,8.715983365848271e-06,0.6000225823985944,0.3171531125777756,11.6,26.4,0,8.786808707756284,123
2026-07-22T11:07:39.081152,122,0.25,0.0,0.6,0.24957150962488478,8.720558525619093e-06,0.6000225931852174,0.538577617668768,7.8,26.4,0,8.796090424121829,124
2026-07-22T11:07:40.356990,123,0.25,0.0,0.6,0.2495714865870284,8.707739457795858e-06,0.6000226155193277,0.33199023247127396,8.9,26.4,0,8.741650056186685,125
2026-07-22T11:07:41.648812,124,0.25,0.0,0.6,0.24957151345948286,8.712955214702125e-06,0.6000225911644532,0.4246317681949376,6.9,26.4,0,8.689000122269345,126
