timestamp,cycle,target_x,target_y,target_z,current_x,current_y,current_z,error_mm,cpu_percent,mem_percent,collisions
2026-07-21T11:59:10.150926,179,0.25,0.0,0.6,0.24957208781084583,9.08808691528801e-06,0.6000220994705819,0.3966921032536095,14.9,21.2,0
2026-07-21T11:59:11.398651,180,0.25,0.0,0.6,0.24957208772916842,9.088042432264023e-06,0.6000220995528108,0.49940805906024954,4.5,21.2,0
2026-07-21T11:59:12.644769,181,0.25,0.0,0.6,0.24957211166025958,9.070624457603265e-06,0.6000220827718854,0.40877137210978975,6.9,21.2,0
2026-07-21T11:59:13.885207,182,0.25,0.0,0.6,0.24957214614105033,9.034254275260866e-06,0.6000220604894959,0.4458264810795287,8.9,21.2,0
2026-07-21T11:59:15.132884,183,0.25,0.0,0.6,0.2495722008826001,8.983820248130902e-06,0.600022025911929,0.41015776297297496,11.1,21.2,0
2026-07-21T11:59:16.380304,184,0.25,0.0,0.6,0.24957216582825575,8.987258281116518e-06,0.6000220405809074,0.42045133895974446,7.4,21.2,0
2026-07-21T11:59:17.626597,185,0.25,0.0,0.6,0.24957216529337758,8.986818030537262e-06,0.6000220411183966,0.3725350478713683,19.1,21.2,0
2026-07-21T11:59:18.868703,186,0.25,0.0,0.6,0.2495720878243545,9.088119596888423e-06,0.6000220994584197,0.5078483281252134,30.7,21.2,0
2026-07-21T11:59:20.113067,187,0.25,0.0,0.6,0.24957208774286488,9.088053536780557e-06,0.6000220995391758,0.5452308696752808,13.6,21.2,0
2026-07-21T11:59:21.353758,188,0.25,0.0,0.6,0.2495721116651161,9.070629090407542e-06,0.600022082766979,0.6063205471730625,15.5,21.2,0
2026-07-21T11:59:22.596368,189,0.25,0.0,0.6,0.2495720664191316,9.066407941904289e-06,0.6000221075397211,0.5077707524135945,9.3,21.2,0
2026-07-21T11:59:23.840452,190,0.25,0.0,0.6,0.24957208510484946,9.085992990217212e-06,0.60002210221466,0.31358176797480397,11.9,21.2,0
2026-07-21T11:59:25.084142,191,0.25,0.0,0.6,0.24957211073852378,9.069812674565657e-06,0.6000220837556354,0.2979733781359297,5.4,21.2,0
2026-07-21T11:59:26.325610,192,0.25,0.0,0.6,0.24957214593242186,9.033896633268958e-06,0.6000220606046225,0.41120605307831565,11.2,21.2,0
2026-07-21T11:59:27.569521,193,0.25,0.0,0.6,0.24957213614776375,9.046831688717639e-06,0.600022066441798,0.4219249530106465,5.8,21.2,0
2026-07-21T11:59:28.817921,194,0.25,0.0,0.6,0.2495722003167521,8.982332251713253e-06,0.6000220256761508,0.3716358255774754,18.2,21.2,0
2026-07-21T11:59:30.062842,195,0.25,0.0,0.6,0.24957216589774878,8.987314748746378e-06,0.6000220405115028,0.4233424244909758,5.1,21.2,0
2026-07-21T11:59:31.309471,196,0.25,0.0,0.6,0.24957219894763208,8.982241268285015e-06,0.6000220278618504,0.5090343672084119,11.7,21.2,0
2026-07-21T11:59:32.553688,197,0.25,0.0,0.6,0.2495721117724811,9.070736932815151e-06,0.6000220826593132,0.6077172421084702,8.3,21.2,0
2026-07-21T11:59:33.803718,198,0.25,0.0,0.6,0.24957214617103418,9.034302722869052e-06,0.6000220604653361,0.2449493065993731,15.9,21.2,0
2026-07-21T11:59:35.048074,199,0.25,0.0,0.6,0.24957213572094922,9.047419898610855e-06,0.6000220667453999,0.5476799585565492,9.4,21.2,0
2026-07-21T11:59:36.288802,200,0.25,0.0,0.6,0.24957217049416688,9.011428518508533e-06,0.6000220438321082,0.37416574010078374,11.7,21.2,0
2026-07-21T11:59:37.540356,201,0.25,0.0,0.6,0.24957220041692219,8.982449905231105e-06,0.6000220255679556,0.4582052004492135,8.1,21.2,0
2026-07-21T11:59:38.800970,202,0.25,0.0,0.6,0.24957219950656195,8.982778357832887e-06,0.6000220273368186,0.4243390362667739,10.1,21.2,0
2026-07-21T11:59:40.038720,203,0.25,0.0,0.6,0.24957219896747138,8.982257415913465e-06,0.6000220278420444,0.5096155349750674,5.4,21.2,0
2026-07-21T11:59:41.277983,204,0.25,0.0,0.6,0.24957211178295963,9.07074111581244e-06,0.6000220826437813,0.4243025079849845,12.2,21.3,0
2026-07-21T11:59:42.528476,205,0.25,0.0,0.6,0.2495721463235442,9.034256842664895e-06,0.6000220602131395,0.6002789150602424,7.4,21.3,0
2026-07-21T11:59:43.778939,206,0.25,0.0,0.6,0.2495722009325423,8.983832445263573e-06,0.600022025865819,0.39991578658408367,13.6,21.3,0
2026-07-21T11:59:45.025678,207,0.25,0.0,0.6,0.24957216582221176,8.987265830818282e-06,0.6000220405856066,0.39975776540481295,8.1,21.3,0
2026-07-21T11:59:46.261862,208,0.25,0.0,0.6,0.2495721263895518,9.05369167311494e-06,0.6000220735001162,0.6163112710481676,11.3,21.3,0
