point_x,point_y,point_z,reachable,error_mm
0.4571428571428571,-0.05714285714285716,0.4214285714285714,1,0.017715669726428445
0.4571428571428571,-0.05714285714285716,0.5142857142857142,1,0.019571087520412374
0.4571428571428571,-0.05714285714285716,0.6071428571428571,1,0.02490341347524238
0.4571428571428571,-0.05714285714285716,0.7,1,0.024542297062890985
0.4571428571428571,0.05714285714285716,0.3285714285714285,1,0.023148773641921062
0.4571428571428571,0.05714285714285716,0.4214285714285714,1,0.01577978764429595
0.4571428571428571,0.05714285714285716,0.5142857142857142,1,0.01696362010181214
0.4571428571428571,0.05714285714285716,0.6071428571428571,1,0.021015788885541068
0.4571428571428571,0.05714285714285716,0.7,1,0.020409499645721363
0.4571428571428571,0.17142857142857149,0.3285714285714285,1,0.02167533578576376
0.4571428571428571,0.17142857142857149,0.4214285714285714,1,0.014921555000151202
0.4571428571428571,0.17142857142857149,0.5142857142857142,1,0.025377866473383127
0.4571428571428571,0.17142857142857149,0.6071428571428571,1,0.019489481652237458
0.4571428571428571,0.17142857142857149,0.7,1,0.01977681590649866
0.4571428571428571,0.2857142857142857,0.3285714285714285,1,0.022381890233723226
0.4571428571428571,0.2857142857142857,0.4214285714285714,1,0.023411079526529092
0.4571428571428571,0.2857142857142857,0.5142857142857142,1,0.02343491982422895
0.4571428571428571,0.2857142857142857,0.6071428571428571,1,0.019911921385245685
0.4571428571428571,0.2857142857142857,0.7,1,0.022803447004013603
0.4571428571428571,0.4,0.3285714285714285,1,0.017705781249039865
0.4571428571428571,0.4,0.4214285714285714,1,0.0214725257653854
0.4571428571428571,0.4,0.5142857142857142,1,0.02119585582723449
0.4571428571428571,0.4,0.6071428571428571,1,0.023782468981506495
0.4571428571428571,0.4,0.7,1,0.02199798020238111
0.5285714285714286,-0.4,0.3285714285714285,1,0.016802921016903043
0.5285714285714286,-0.4,0.4214285714285714,1,0.02371002899097924
0.5285714285714286,-0.4,0.5142857142857142,1,0.023847112338376313
0.5285714285714286,-0.4,0.6071428571428571,1,0.024322323031345013
0.5285714285714286,-0.4,0.7,1,0.021761135380365684
0.5285714285714286,-0.2857142857142857,0.3285714285714285,1,0.021748799097832106
0.5285714285714286,-0.2857142857142857,0.4214285714285714,1,0.018532087143493556
0.5285714285714286,-0.2857142857142857,0.5142857142857142,1,0.018970704453846955
0.5285714285714286,-0.2857142857142857,0.6071428571428571,1,0.022330147219778298
0.5285714285714286,-0.2857142857142857,0.7,1,0.019868800376931617
0.5285714285714286,-0.17142857142857143,0.3285714285714285,1,0.021731136918762297
0.5285714285714286,-0.17142857142857143,0.4214285714285714,1,0.017800443379826326
